"","lake_date_time","nvehiclesFishing","nWIfishing","notes","heavyWind","heavyRain","heavyClouds","lakeID","date","time"
"1369","SA_2019-08-13_17:00",0,0,NA,0,0,0,"SA","2019-08-13","17:00"
"1370","SA_2019-08-13_18:00",0,0,NA,0,0,0,"SA","2019-08-13","18:00"
"1371","SA_2019-08-13_19:00",0,0,"a woman and child were here but not fishing",0,0,0,"SA","2019-08-13","19:00"
"1372","SA_2019-08-13_20:00",0,0,NA,0,0,0,"SA","2019-08-13","20:00"
"1373","SA_2019-08-13_21:00",0,0,NA,0,0,0,"SA","2019-08-13","21:00"
"1374","SA_2019-08-13_21:30",0,0,"depart",0,0,0,"SA","2019-08-13","21:30"
"1375","SE_2019-06-02_13:30",0,0,"Arival count; sunny; windy and cool",0,0,0,"SE","2019-06-02","13:30"
"1376","SE_2019-06-02_14:00",0,0,NA,0,0,0,"SE","2019-06-02","14:00"
"1377","SE_2019-06-02_15:00",0,0,"It's cold =(",0,0,0,"SE","2019-06-02","15:00"
"1378","SE_2019-06-02_16:00",0,0,NA,0,0,0,"SE","2019-06-02","16:00"
"1379","SE_2019-06-02_17:00",0,0,NA,0,0,0,"SE","2019-06-02","17:00"
"1380","SE_2019-06-02_18:00",0,0,NA,0,0,0,"SE","2019-06-02","18:00"
"1381","SE_2019-06-02_19:00",0,0,NA,0,0,0,"SE","2019-06-02","19:00"
"1382","SE_2019-06-02_20:00",0,0,NA,0,0,0,"SE","2019-06-02","20:00"
"1383","SE_2019-06-02_21:00",0,0,NA,0,0,0,"SE","2019-06-02","21:00"
"1384","SE_2019-06-02_21:30",0,0,"Final count",0,0,0,"SE","2019-06-02","21:30"
"1385","SE_2019-06-24_05:35",0,0,"Overcast; drizzling.",0,0,0,"SE","2019-06-24","05:35"
"1386","SE_2019-06-24_06:00",0,0,NA,0,0,0,"SE","2019-06-24","06:00"
"1387","SE_2019-06-24_07:00",0,0,NA,0,0,0,"SE","2019-06-24","07:00"
"1388","SE_2019-06-24_08:15",0,0,"Overcast; late bc had to resupply angling team.",0,0,0,"SE","2019-06-24","08:15"
"1389","SE_2019-06-24_09:00",0,0,NA,0,0,0,"SE","2019-06-24","09:00"
"1390","SE_2019-06-24_10:00",0,0,"2 bass thumbs up!!",0,0,0,"SE","2019-06-24","10:00"
"1391","SE_2019-06-24_11:00",0,0,NA,0,0,0,"SE","2019-06-24","11:00"
"1392","SE_2019-06-24_12:00",0,0,NA,0,0,0,"SE","2019-06-24","12:00"
"1393","SE_2019-06-24_13:00",0,0,NA,0,0,0,"SE","2019-06-24","13:00"
"1394","SE_2019-06-24_13:30",0,0,"Whatta day! Way ho",0,0,0,"SE","2019-06-24","13:30"
"1395","SE_2019-06-25_13:45",0,0,"Little windy",0,0,0,"SE","2019-06-25","13:45"
"1396","SE_2019-06-25_14:00",0,0,"Little windy",0,0,0,"SE","2019-06-25","14:00"
"1397","SE_2019-06-25_15:00",0,1,"Some white caps; bad news bears for canoe",0,0,0,"SE","2019-06-25","15:00"
"1398","SE_2019-06-25_16:00",0,1,NA,0,0,0,"SE","2019-06-25","16:00"
"1399","SE_2019-06-25_17:00",0,1,"Storm coming in",0,1,0,"SE","2019-06-25","17:00"
"1400","SE_2019-06-25_18:00",0,1,"Storm here; thunder",0,1,0,"SE","2019-06-25","18:00"
"1401","SE_2019-06-25_19:00",0,0,"Rain; not very heavy though",0,0,0,"SE","2019-06-25","19:00"
"1402","SE_2019-06-25_20:00",0,0,"Storm passed",0,0,0,"SE","2019-06-25","20:00"
"1403","SE_2019-06-25_21:00",0,0,NA,0,0,0,"SE","2019-06-25","21:00"
"1404","SE_2019-06-25_21:30",0,0,NA,0,0,0,"SE","2019-06-25","21:30"
"1405","SE_2019-07-06_05:30",0,0,"arrival",0,0,0,"SE","2019-07-06","05:30"
"1406","SE_2019-07-06_06:00",0,0,NA,0,0,0,"SE","2019-07-06","06:00"
"1407","SE_2019-07-06_07:00",0,0,NA,0,0,0,"SE","2019-07-06","07:00"
"1408","SE_2019-07-06_08:00",1,1,NA,0,0,0,"SE","2019-07-06","08:00"
"1409","SE_2019-07-06_09:00",2,2,NA,0,0,0,"SE","2019-07-06","09:00"
"1410","SE_2019-07-06_10:00",2,2,NA,0,0,0,"SE","2019-07-06","10:00"
"1411","SE_2019-07-06_11:00",2,2,NA,0,0,0,"SE","2019-07-06","11:00"
"1412","SE_2019-07-06_12:00",1,1,NA,0,0,0,"SE","2019-07-06","12:00"
"1413","SE_2019-07-06_13:00",1,1,NA,0,0,0,"SE","2019-07-06","13:00"
"1414","SE_2019-07-06_13:30",1,0,"depart",NA,NA,NA,"SE","2019-07-06","13:30"
"1415","SE_2019-07-19_05:20",0,0,"""Arrival; heavy fog""",0,0,0,"SE","2019-07-19","05:20"
"1416","SE_2019-07-19_06:00",0,0,"Fog cleared",0,0,0,"SE","2019-07-19","06:00"
"1417","SE_2019-07-19_07:00",0,0,NA,0,0,0,"SE","2019-07-19","07:00"
"1418","SE_2019-07-19_08:00",0,0,NA,0,0,0,"SE","2019-07-19","08:00"
"1419","SE_2019-07-19_09:00",0,0,NA,0,0,0,"SE","2019-07-19","09:00"
"1420","SE_2019-07-19_10:00",0,0,NA,0,0,0,"SE","2019-07-19","10:00"
"1421","SE_2019-07-19_11:00",0,0,"lots of people coming in and out",0,0,0,"SE","2019-07-19","11:00"
"1422","SE_2019-07-19_12:00",2,0,"at beach",0,0,0,"SE","2019-07-19","12:00"
"1423","SE_2019-07-19_13:00",2,0,NA,0,0,0,"SE","2019-07-19","13:00"
"1424","SE_2019-07-19_13:30",0,0,"Depart",0,0,0,"SE","2019-07-19","13:30"
"1425","SM_2019-06-15_13:20",0,0,"Arrival count",0,0,0,"SM","2019-06-15","13:20"
"1426","SM_2019-06-15_14:00",0,0,NA,0,0,0,"SM","2019-06-15","14:00"
"1427","SM_2019-06-15_15:00",0,0,"Moderate wind",0,0,0,"SM","2019-06-15","15:00"
"1428","SM_2019-06-15_16:00",0,0,"Wind less strong now; but consistent. 1 non-angling vehicle; WI plates",0,0,0,"SM","2019-06-15","16:00"
"1429","SM_2019-06-15_17:00",0,0,"wind picked up",0,0,0,"SM","2019-06-15","17:00"
"1430","SM_2019-06-15_18:00",0,0,NA,0,0,0,"SM","2019-06-15","18:00"
"1431","SM_2019-06-15_19:00",0,0,NA,0,0,0,"SM","2019-06-15","19:00"
"1432","SM_2019-06-15_20:00",0,0,NA,0,0,0,"SM","2019-06-15","20:00"
"1433","SM_2019-06-15_21:00",0,0,NA,0,0,0,"SM","2019-06-15","21:00"
"1434","SM_2019-06-15_21:30",0,0,"departure count",0,0,0,"SM","2019-06-15","21:30"
"1435","SM_2019-06-21_05:29",0,0,"Arrival count",0,0,0,"SM","2019-06-21","05:29"
"1436","SM_2019-06-21_06:00",0,0,NA,0,0,0,"SM","2019-06-21","06:00"
"1437","SM_2019-06-21_07:00",0,0,NA,0,0,0,"SM","2019-06-21","07:00"
"1438","SM_2019-06-21_08:00",0,0,NA,0,0,0,"SM","2019-06-21","08:00"
"1439","SM_2019-06-21_09:00",0,0,NA,0,0,0,"SM","2019-06-21","09:00"
"1440","SM_2019-06-21_10:00",1,1,"1 additional trailer with boat dealers in launch not fishing",0,0,0,"SM","2019-06-21","10:00"
"1441","SM_2019-06-21_11:00",0,0,"Tubing trailer pulling out",0,0,0,"SM","2019-06-21","11:00"
"1442","SM_2019-06-21_12:00",0,0,"1 non-angling trailer",0,0,0,"SM","2019-06-21","12:00"
"1443","SM_2019-06-21_13:00",0,0,NA,0,0,0,"SM","2019-06-21","13:00"
"1444","SM_2019-06-21_13:30",0,0,"departure count",0,0,0,"SM","2019-06-21","13:30"
"1445","SM_2019-07-25_13:55",2,2,"arrival. 1 illinois car. White caps",1,0,0,"SM","2019-07-25","13:55"
"1446","SM_2019-07-25_14:00",2,2,"arrival. 1 illinois car. White caps",1,0,0,"SM","2019-07-25","14:00"
"1447","SM_2019-07-25_15:00",2,2,"arrival. 1 illinois car. White caps",1,0,0,"SM","2019-07-25","15:00"
"1448","SM_2019-07-25_16:00",1,0,"white caps",1,0,0,"SM","2019-07-25","16:00"
"1449","SM_2019-07-25_17:00",0,0,"white caps",1,0,0,"SM","2019-07-25","17:00"
"1450","SM_2019-07-25_18:00",0,0,"white caps",1,0,0,"SM","2019-07-25","18:00"
"1451","SM_2019-07-25_19:00",0,0,"wind starting to die down a bit but still too strong for fishing",0,0,0,"SM","2019-07-25","19:00"
"1452","SM_2019-07-25_20:00",0,0,"wind seems to have died down.",0,0,0,"SM","2019-07-25","20:00"
"1453","SM_2019-07-25_21:00",0,0,NA,0,0,0,"SM","2019-07-25","21:00"
"1454","SM_2019-08-04_05:28",0,0,"arrival; dense fog",0,0,0,"SM","2019-08-04","05:28"
"1455","SM_2019-08-04_06:00",0,0,NA,0,0,0,"SM","2019-08-04","06:00"
"1456","SM_2019-08-04_07:00",0,0,NA,0,0,0,"SM","2019-08-04","07:00"
"1457","SM_2019-08-04_08:00",0,0,NA,0,0,0,"SM","2019-08-04","08:00"
"1458","SM_2019-08-04_09:00",0,0,NA,0,0,0,"SM","2019-08-04","09:00"
"1459","SM_2019-08-04_10:00",1,1,NA,0,0,0,"SM","2019-08-04","10:00"
"1460","SM_2019-08-04_11:00",1,1,NA,0,0,0,"SM","2019-08-04","11:00"
"1461","SM_2019-08-04_12:00",1,1,NA,0,0,0,"SM","2019-08-04","12:00"
"1462","SM_2019-08-04_13:00",0,0,NA,0,0,0,"SM","2019-08-04","13:00"
"1463","SM_2019-08-04_13:30",0,0,"depart",0,0,0,"SM","2019-08-04","13:30"
"1464","SV_2019-06-03_13:30",1,1,"arrival",0,0,0,"SV","2019-06-03","13:30"
"1465","SV_2019-06-03_14:00",0,0,NA,0,0,0,"SV","2019-06-03","14:00"
"1466","SV_2019-06-03_15:00",0,0,NA,0,0,0,"SV","2019-06-03","15:00"
"1467","SV_2019-06-03_16:00",0,0,NA,0,0,0,"SV","2019-06-03","16:00"
"1468","SV_2019-06-03_17:00",0,0,NA,0,0,0,"SV","2019-06-03","17:00"
"1469","SV_2019-06-03_18:00",0,0,NA,0,0,0,"SV","2019-06-03","18:00"
"1470","SV_2019-06-03_19:00",0,0,NA,0,0,0,"SV","2019-06-03","19:00"
"1471","SV_2019-06-03_20:00",0,0,NA,0,0,0,"SV","2019-06-03","20:00"
"1472","SV_2019-06-03_21:00",0,0,NA,0,0,0,"SV","2019-06-03","21:00"
"1473","SV_2019-06-03_21:30",0,0,"depart",0,0,0,"SV","2019-06-03","21:30"
"1474","SV_2019-06-08_05:26",0,0,"Arrival count",0,0,0,"SV","2019-06-08","05:26"
"1475","SV_2019-06-08_06:00",0,0,NA,0,0,0,"SV","2019-06-08","06:00"
"1476","SV_2019-06-08_07:00",0,0,NA,0,0,0,"SV","2019-06-08","07:00"
"1477","SV_2019-06-08_08:00",0,0,NA,0,0,0,"SV","2019-06-08","08:00"
"1478","SV_2019-06-08_09:00",0,0,NA,0,0,0,"SV","2019-06-08","09:00"
"1479","SV_2019-06-08_10:00",0,0,NA,0,0,0,"SV","2019-06-08","10:00"
"1480","SV_2019-06-08_11:00",0,0,NA,0,0,0,"SV","2019-06-08","11:00"
"1481","SV_2019-06-08_12:00",0,0,NA,0,0,0,"SV","2019-06-08","12:00"
"1482","SV_2019-06-08_13:00",0,0,NA,0,0,0,"SV","2019-06-08","13:00"
"1483","SV_2019-06-08_13:30",0,0,"Departure count",0,0,0,"SV","2019-06-08","13:30"
"1484","SV_2019-06-11_05:35",0,0,"arrival count",0,0,0,"SV","2019-06-11","05:35"
"1485","SV_2019-06-11_06:00",0,0,NA,0,0,0,"SV","2019-06-11","06:00"
"1486","SV_2019-06-11_07:00",0,0,NA,0,0,0,"SV","2019-06-11","07:00"
"1487","SV_2019-06-11_08:00",0,0,NA,0,0,0,"SV","2019-06-11","08:00"
"1488","SV_2019-06-11_09:00",0,0,NA,0,0,0,"SV","2019-06-11","09:00"
"1489","SV_2019-06-11_10:00",0,0,NA,0,0,0,"SV","2019-06-11","10:00"
"1490","SV_2019-06-11_11:00",0,0,NA,0,0,0,"SV","2019-06-11","11:00"
"1491","SV_2019-06-11_12:00",0,0,NA,0,0,0,"SV","2019-06-11","12:00"
"1492","SV_2019-06-11_13:00",0,0,NA,0,0,0,"SV","2019-06-11","13:00"
"1493","SV_2019-06-11_13:30",0,0,"departure count",0,0,0,"SV","2019-06-11","13:30"
"1494","SV_2019-06-18_13:31",0,0,"Arrival",0,0,0,"SV","2019-06-18","13:31"
"1495","SV_2019-06-18_14:00",0,0,NA,0,0,0,"SV","2019-06-18","14:00"
"1496","SV_2019-06-18_15:00",0,0,NA,0,0,0,"SV","2019-06-18","15:00"
"1497","SV_2019-06-18_16:00",0,0,"Deer eating by the truck.",0,0,0,"SV","2019-06-18","16:00"
"1498","SV_2019-06-18_17:00",0,0,NA,0,0,0,"SV","2019-06-18","17:00"
"1499","SV_2019-06-18_18:00",0,0,NA,0,0,0,"SV","2019-06-18","18:00"
"1500","SV_2019-06-18_19:00",0,0,NA,0,0,0,"SV","2019-06-18","19:00"
"1501","SV_2019-06-18_20:00",1,0,NA,0,0,0,"SV","2019-06-18","20:00"
"1502","SV_2019-06-18_21:00",2,2,NA,0,0,0,"SV","2019-06-18","21:00"
"1503","SV_2019-06-18_21:30",1,1,"Depart",0,0,0,"SV","2019-06-18","21:30"
"1504","TO_2019-06-27_13:28",0,0,"Arrival",0,0,0,"TO","2019-06-27","13:28"
"1505","TO_2019-06-27_14:00",0,0,"a little cloudy",0,0,1,"TO","2019-06-27","14:00"
"1506","TO_2019-06-27_15:00",0,0,"thunder continuing",0,0,1,"TO","2019-06-27","15:00"
"1507","TO_2019-06-27_16:00",0,0,"starting to rain",0,0,1,"TO","2019-06-27","16:00"
"1508","TO_2019-06-27_17:00",0,0,"rain",0,0,1,"TO","2019-06-27","17:00"
"1509","TO_2019-06-27_18:00",0,0,"rain",0,0,1,"TO","2019-06-27","18:00"
"1510","TO_2019-06-27_19:00",0,0,NA,0,0,1,"TO","2019-06-27","19:00"
"1511","TO_2019-06-27_20:00",0,0,NA,0,0,1,"TO","2019-06-27","20:00"
"1512","TO_2019-06-27_21:00",0,0,NA,0,0,1,"TO","2019-06-27","21:00"
"1513","TO_2019-06-27_21:30",0,0,"depart",0,0,1,"TO","2019-06-27","21:30"
"1514","TO_2019-07-07_05:20",1,1,"Arrival",0,0,0,"TO","2019-07-07","05:20"
"1515","TO_2019-07-07_06:00",1,1,NA,0,0,0,"TO","2019-07-07","06:00"
"1516","TO_2019-07-07_07:00",1,1,NA,0,0,0,"TO","2019-07-07","07:00"
"1517","TO_2019-07-07_08:00",1,1,NA,0,0,0,"TO","2019-07-07","08:00"
"1518","TO_2019-07-07_09:00",1,1,NA,0,0,0,"TO","2019-07-07","09:00"
"1519","TO_2019-07-07_10:00",1,1,NA,0,0,0,"TO","2019-07-07","10:00"
"1520","TO_2019-07-07_11:00",0,0,NA,0,0,0,"TO","2019-07-07","11:00"
"1521","TO_2019-07-07_12:00",0,0,NA,0,0,0,"TO","2019-07-07","12:00"
"1522","TO_2019-07-07_13:00",0,0,NA,0,0,0,"TO","2019-07-07","13:00"
"1523","TO_2019-07-07_13:30",0,0,NA,0,0,0,"TO","2019-07-07","13:30"
"1524","TO_2019-07-30_13:35",0,0,"Arrive",0,0,0,"TO","2019-07-30","13:35"
"1525","TO_2019-07-30_14:00",0,0,NA,0,0,0,"TO","2019-07-30","14:00"
"1526","TO_2019-07-30_15:00",0,0,NA,0,0,0,"TO","2019-07-30","15:00"
"1527","TO_2019-07-30_16:00",0,0,NA,0,0,0,"TO","2019-07-30","16:00"
"1528","TO_2019-07-30_17:00",0,0,NA,0,0,0,"TO","2019-07-30","17:00"
"1529","TO_2019-07-30_18:00",0,0,NA,0,0,0,"TO","2019-07-30","18:00"
"1530","TO_2019-07-30_19:00",0,0,NA,0,0,0,"TO","2019-07-30","19:00"
"1531","TO_2019-07-30_20:00",0,0,NA,0,0,0,"TO","2019-07-30","20:00"
"1532","TO_2019-07-30_21:00",0,0,NA,0,0,0,"TO","2019-07-30","21:00"
"1533","TO_2019-07-30_21:30",0,0,"Depart",0,0,0,"TO","2019-07-30","21:30"
"1534","TO_2019-08-15_05:34",0,0,"arrival. Quite cold",0,0,0,"TO","2019-08-15","05:34"
"1535","TO_2019-08-15_06:00",0,0,NA,0,0,0,"TO","2019-08-15","06:00"
"1536","TO_2019-08-15_07:00",1,0,"super nice",0,0,0,"TO","2019-08-15","07:00"
"1537","TO_2019-08-15_08:00",1,0,NA,0,0,0,"TO","2019-08-15","08:00"
"1538","TO_2019-08-15_09:00",1,0,NA,0,0,0,"TO","2019-08-15","09:00"
"1539","TO_2019-08-15_10:00",1,0,NA,0,0,0,"TO","2019-08-15","10:00"
"1540","TO_2019-08-15_11:00",1,1,"1 additional WI vehicle using launch as turn-about",0,0,0,"TO","2019-08-15","11:00"
"1541","TO_2019-08-15_12:00",0,0,NA,0,0,0,"TO","2019-08-15","12:00"
"1542","TO_2019-08-15_13:00",0,0,NA,0,0,0,"TO","2019-08-15","13:00"
"1543","TO_2019-08-15_13:30",0,0,"final departure!!!!",0,0,0,"TO","2019-08-15","13:30"
"1544","UG_2019-05-24_05:25",0,0,NA,0,0,0,"UG","2019-05-24","05:25"
"1545","UG_2019-05-24_06:00",0,0,NA,0,0,0,"UG","2019-05-24","06:00"
"1546","UG_2019-05-24_07:00",0,0,NA,0,0,0,"UG","2019-05-24","07:00"
"1547","UG_2019-05-24_08:00",1,0,NA,0,0,0,"UG","2019-05-24","08:00"
"1548","UG_2019-05-24_08:52",1,0,NA,0,0,0,"UG","2019-05-24","08:52"
"1549","UG_2019-05-25_07:36",2,1,"Arrival count: 1 from Illinois",0,0,0,"UG","2019-05-25","07:36"
"1550","UG_2019-05-25_08:00",4,3,"1 from Illinois",0,0,0,"UG","2019-05-25","08:00"
"1551","UG_2019-05-25_09:09",8,7,"1 from Illinois",0,0,0,"UG","2019-05-25","09:09"
"1552","UG_2019-05-25_10:00",8,7,"1 from Illinois",0,0,0,"UG","2019-05-25","10:00"
"1553","UG_2019-05-25_11:08",8,7,"1 from Texas",0,0,0,"UG","2019-05-25","11:08"
"1554","UG_2019-05-25_12:12",8,8,"1 WI truck not fishing",0,0,0,"UG","2019-05-25","12:12"
"1555","UG_2019-06-13_05:30",1,1,"arrival count. Cold. Boat's broke. One trailer by campsites.",0,0,0,"UG","2019-06-13","05:30"
"1556","UG_2019-06-13_06:00",1,1,"still cold",0,0,0,"UG","2019-06-13","06:00"
"1557","UG_2019-06-13_07:00",2,2,"still cold",0,0,0,"UG","2019-06-13","07:00"
"1558","UG_2019-06-13_08:00",3,3,"still cold",0,0,0,"UG","2019-06-13","08:00"
"1559","UG_2019-06-13_09:00",4,4,"still cold",0,0,0,"UG","2019-06-13","09:00"
"1560","UG_2019-06-13_10:00",4,4,"starting to warm up a bit. A little breezy",0,0,0,"UG","2019-06-13","10:00"
"1561","UG_2019-06-13_11:00",7,6,NA,0,0,0,"UG","2019-06-13","11:00"
"1562","UG_2019-06-13_12:00",5,4,NA,0,0,0,"UG","2019-06-13","12:00"
"1563","UG_2019-06-13_13:00",4,1,NA,0,0,0,"UG","2019-06-13","13:00"
"1564","UG_2019-06-13_13:30",5,3,"departure count",0,0,0,"UG","2019-06-13","13:30"
"1565","UG_2019-07-16_13:22",5,3,"arrival 5 trucks",0,0,0,"UG","2019-07-16","13:22"
"1566","UG_2019-07-16_14:00",5,3,NA,0,0,0,"UG","2019-07-16","14:00"
"1567","UG_2019-07-16_15:00",2,1,NA,0,0,0,"UG","2019-07-16","15:00"
"1568","UG_2019-07-16_16:00",1,0,"resident taking boat out",0,0,0,"UG","2019-07-16","16:00"
"1569","UG_2019-07-16_17:00",0,0,NA,0,0,0,"UG","2019-07-16","17:00"
"1570","UG_2019-07-16_18:00",0,0,"1 motorcycle;1 WI vehicle fishing",0,0,0,"UG","2019-07-16","18:00"
"1571","UG_2019-07-16_19:00",1,0,"1 WI vehicle fishing",0,0,0,"UG","2019-07-16","19:00"
"1572","UG_2019-07-16_20:00",1,0,NA,0,0,0,"UG","2019-07-16","20:00"
"1573","UG_2019-07-16_21:00",0,0,"truck leaving launch being interviewed",0,0,0,"UG","2019-07-16","21:00"
"1574","UG_2019-07-16_21:30",0,0,"depature",0,0,0,"UG","2019-07-16","21:30"
"1575","UG_2019-08-14_13:30",5,3,"arrival. Windy; large party at boat launch",0,0,0,"UG","2019-08-14","13:30"
"1576","UG_2019-08-14_14:00",5,3,NA,0,0,0,"UG","2019-08-14","14:00"
"1577","UG_2019-08-14_15:00",1,1,NA,0,0,0,"UG","2019-08-14","15:00"
"1578","UG_2019-08-14_16:00",1,1,"Wind picking up",0,0,0,"UG","2019-08-14","16:00"
"1579","UG_2019-08-14_17:00",3,1,"Wind stronger but not quite heavy",0,0,0,"UG","2019-08-14","17:00"
"1580","UG_2019-08-14_18:00",4,3,"Wind stronger but not quite heavy",0,0,0,"UG","2019-08-14","18:00"
"1581","UG_2019-08-14_19:00",4,3,"Out of state truck being interviewed",0,0,0,"UG","2019-08-14","19:00"
"1582","UG_2019-08-14_20:00",3,2,NA,0,0,0,"UG","2019-08-14","20:00"
"1583","UG_2019-08-14_21:00",1,1,NA,0,0,0,"UG","2019-08-14","21:00"
"1584","UG_2019-08-14_21:30",0,0,NA,0,0,0,"UG","2019-08-14","21:30"
"1585","WB_2019-06-09_05:21",0,0,"Arrival count",0,0,0,"WB","2019-06-09","05:21"
"1586","WB_2019-06-09_06:00",0,0,NA,0,0,0,"WB","2019-06-09","06:00"
"1587","WB_2019-06-09_07:00",0,0,NA,0,0,0,"WB","2019-06-09","07:00"
"1588","WB_2019-06-09_08:00",0,0,NA,0,0,0,"WB","2019-06-09","08:00"
"1589","WB_2019-06-09_09:00",0,0,NA,0,0,0,"WB","2019-06-09","09:00"
"1590","WB_2019-06-09_10:00",0,0,NA,0,0,0,"WB","2019-06-09","10:00"
"1591","WB_2019-06-09_11:00",0,0,NA,0,0,0,"WB","2019-06-09","11:00"
"1592","WB_2019-06-09_12:00",0,0,NA,0,0,0,"WB","2019-06-09","12:00"
"1593","WB_2019-06-09_13:00",0,0,NA,0,0,0,"WB","2019-06-09","13:00"
"1594","WB_2019-06-09_13:30",0,0,"Departure count",0,0,0,"WB","2019-06-09","13:30"
"1595","WB_2019-07-02_13:40",0,0,"arrival",0,0,0,"WB","2019-07-02","13:40"
"1596","WB_2019-07-02_14:00",0,0,NA,0,0,0,"WB","2019-07-02","14:00"
"1597","WB_2019-07-02_15:00",0,0,NA,0,0,0,"WB","2019-07-02","15:00"
"1598","WB_2019-07-02_16:00",0,0,NA,0,0,0,"WB","2019-07-02","16:00"
"1599","WB_2019-07-02_17:00",0,0,NA,0,0,0,"WB","2019-07-02","17:00"
"1600","WB_2019-07-02_18:00",0,0,NA,0,0,0,"WB","2019-07-02","18:00"
"1601","WB_2019-07-02_19:00",0,0,NA,0,0,0,"WB","2019-07-02","19:00"
"1602","WB_2019-07-02_20:00",0,0,NA,0,0,0,"WB","2019-07-02","20:00"
"1603","WB_2019-07-02_21:00",0,0,NA,0,0,0,"WB","2019-07-02","21:00"
"1604","WB_2019-07-02_21:30",0,0,"depart",0,0,0,"WB","2019-07-02","21:30"
"1605","WB_2019-08-03_05:25",0,0,"arrival",0,0,0,"WB","2019-08-03","05:25"
"1606","WB_2019-08-03_06:00",0,0,NA,0,0,0,"WB","2019-08-03","06:00"
"1607","WB_2019-08-03_07:00",0,0,NA,0,0,0,"WB","2019-08-03","07:00"
"1608","WB_2019-08-03_08:00",0,0,NA,0,0,0,"WB","2019-08-03","08:00"
"1609","WB_2019-08-03_09:00",0,0,NA,0,0,0,"WB","2019-08-03","09:00"
"1610","WB_2019-08-03_10:00",0,0,NA,0,0,0,"WB","2019-08-03","10:00"
"1611","WB_2019-08-03_11:00",0,0,"these are 0s",0,0,0,"WB","2019-08-03","11:00"
"1612","WB_2019-08-03_12:00",0,0,"storm is coming",0,0,1,"WB","2019-08-03","12:00"
"1613","WB_2019-08-03_13:00",0,0,"heavy rain between counts still thundering",0,0,1,"WB","2019-08-03","13:00"
"1614","WB_2019-08-03_13:30",0,0,"raining but not as hard",0,0,1,"WB","2019-08-03","13:30"
"1615","WB_2019-08-11_13:32",0,0,"arrive",0,0,0,"WB","2019-08-11","13:32"
"1616","WB_2019-08-11_14:00",0,0,NA,0,0,0,"WB","2019-08-11","14:00"
"1617","WB_2019-08-11_15:00",0,0,"""somebody used the """"launch"""" to turn around; it was a big moment""",0,0,0,"WB","2019-08-11","15:00"
"1618","WB_2019-08-11_16:00",0,0,NA,0,0,0,"WB","2019-08-11","16:00"
"1619","WB_2019-08-11_17:00",0,0,NA,0,0,0,"WB","2019-08-11","17:00"
"1620","WB_2019-08-11_18:00",0,0,NA,0,0,0,"WB","2019-08-11","18:00"
"1621","WB_2019-08-11_19:00",0,0,NA,0,0,0,"WB","2019-08-11","19:00"
"1622","WB_2019-08-11_20:00",0,0,NA,0,0,0,"WB","2019-08-11","20:00"
"1623","WB_2019-08-11_21:00",0,0,NA,0,0,0,"WB","2019-08-11","21:00"
"1624","WB_2019-08-11_21:30",0,0,"depart",0,0,0,"WB","2019-08-11","21:30"
"1625","WN_2019-06-09_05:30",0,0,"Arrival count: still",0,0,0,"WN","2019-06-09","05:30"
"1626","WN_2019-06-09_06:00",0,0,NA,0,0,0,"WN","2019-06-09","06:00"
"1627","WN_2019-06-09_07:00",0,0,NA,0,0,0,"WN","2019-06-09","07:00"
"1628","WN_2019-06-09_08:00",0,0,NA,0,0,0,"WN","2019-06-09","08:00"
"1629","WN_2019-06-09_09:00",0,0,NA,0,0,0,"WN","2019-06-09","09:00"
"1630","WN_2019-06-09_10:00",1,1,NA,0,0,0,"WN","2019-06-09","10:00"
"1631","WN_2019-06-09_11:00",2,2,NA,0,0,0,"WN","2019-06-09","11:00"
"1632","WN_2019-06-09_12:00",1,1,NA,0,0,0,"WN","2019-06-09","12:00"
"1633","WN_2019-06-17_13:30",0,0,"Arrival count",0,0,0,"WN","2019-06-17","13:30"
"1634","WN_2019-06-17_14:00",0,0,NA,0,0,0,"WN","2019-06-17","14:00"
"1635","WN_2019-06-17_15:00",0,0,NA,0,0,0,"WN","2019-06-17","15:00"
"1636","WN_2019-06-17_16:00",0,0,NA,0,0,0,"WN","2019-06-17","16:00"
"1637","WN_2019-06-17_17:00",0,0,"Rain clouds moving in; steady breeze",0,0,1,"WN","2019-06-17","17:00"
"1638","WN_2019-06-17_18:00",0,0,"breeze died down. A few: occasional rain drops",0,0,1,"WN","2019-06-17","18:00"
"1639","WN_2019-06-17_19:00",0,0,"occasional light drzzle",0,0,1,"WN","2019-06-17","19:00"
"1640","WN_2019-06-17_20:00",0,0,"drizzle",0,0,1,"WN","2019-06-17","20:00"
"1641","WN_2019-06-17_21:00",0,0,NA,0,0,1,"WN","2019-06-17","21:00"
"1642","WN_2019-06-17_21:30",0,0,NA,0,0,1,"WN","2019-06-17","21:30"
"1643","WN_2019-07-16_13:21",0,0,"Arrival",0,0,0,"WN","2019-07-16","13:21"
"1644","WN_2019-07-16_14:00",0,0,NA,0,0,0,"WN","2019-07-16","14:00"
"1645","WN_2019-07-16_15:00",0,0,NA,0,0,0,"WN","2019-07-16","15:00"
"1646","WN_2019-07-16_16:00",0,0,NA,0,0,0,"WN","2019-07-16","16:00"
"1647","WN_2019-07-16_17:00",0,0,NA,0,0,0,"WN","2019-07-16","17:00"
"1648","WN_2019-07-16_18:00",0,0,NA,0,0,0,"WN","2019-07-16","18:00"
"1649","WN_2019-07-16_19:00",0,0,NA,0,0,0,"WN","2019-07-16","19:00"
