"","sampleID","date","lakeID","site","time","siteID","projectID","notes","totalNonTrailers","totalInStateNonTrailers","totalBoats","boatsFishing","shoreAnglers","heavyWind","heavyRain","heavyClouds","enteredBy","collectedBy","totalTrailers","totalInStateTrailers"
"627","MS_boatLaunch_20200715_15:25_covidCreel.Instantaneous",20200715,"MS","boatLaunch","15:25","MS_boatLaunch","covidCreel.Instantaneous",NA,0,0,0,0,0,0,0,0,"AT","SB",1,1
"628","PK_boatLaunch_20200715_16:05_covidCreel.Instantaneous",20200715,"PK","boatLaunch","16:05","PK_boatLaunch","covidCreel.Instantaneous",NA,0,0,0,0,0,0,0,0,"AT","SB",0,0
"629","FD_boatLaunch_20200715_16:45_covidCreel.Instantaneous",20200715,"FD","boatLaunch","16:45","FD_boatLaunch","covidCreel.Instantaneous",NA,1,1,1,0,0,0,0,0,"AT","SB",0,0
"630","LT_boatLaunch_20200715_16:45_covidCreel.Instantaneous",20200715,"LT","boatLaunch","16:45","LT_boatLaunch","covidCreel.Instantaneous",NA,2,1,0,0,0,0,0,0,"AT","SB",0,0
"631","LV_boatLaunch_20200715_17:05_covidCreel.Instantaneous",20200715,"LV","boatLaunch","17:05","LV_boatLaunch","covidCreel.Instantaneous",NA,0,0,1,1,0,0,0,0,"AT","SB",4,4
"632","ER_boatLaunch_20200715_17:30_covidCreel.Instantaneous",20200715,"ER","boatLaunch","17:30","ER_boatLaunch","covidCreel.Instantaneous",NA,1,1,0,0,0,0,0,0,"AT","SB",0,0
"633","AR_boatLaunch_20200715_17:45_covidCreel.Instantaneous",20200715,"AR","boatLaunch","17:45","AR_boatLaunch","covidCreel.Instantaneous",NA,3,1,2,0,0,0,0,0,"AT","SB",2,2
"634","BY_boatLaunch_20200715_18:00_covidCreel.Instantaneous",20200715,"BY","boatLaunch","18:00","BY_boatLaunch","covidCreel.Instantaneous",NA,0,0,0,0,0,0,0,0,"AT","SB",0,0
"635","JS_boatLaunch_20200715_18:10_covidCreel.Instantaneous",20200715,"JS","boatLaunch","18:10","JS_boatLaunch","covidCreel.Instantaneous",NA,0,0,0,0,0,0,0,0,"AT","SB",0,0
"636","SA_boatLaunch_20200729_18:32_covidCreel.Instantaneous",20200729,"SA","boatLaunch","18:32","SA_boatLaunch","covidCreel.Instantaneous",NA,1,1,0,0,0,0,0,0,"AT","ML",1,1
"637","AV_boatLaunch_20200729_18:51_covidCreel.Instantaneous",20200729,"AV","boatLaunch","18:51","AV_boatLaunch","covidCreel.Instantaneous",NA,2,2,1,1,0,0,0,0,"AT","ML",2,2
"638","ER_boatLaunch_20200731_12:33_covidCreel.Instantaneous",20200731,"ER","boatLaunch","12:33","ER_boatLaunch","covidCreel.Instantaneous",NA,0,0,0,0,0,0,0,0,"AT","LZ",0,0
"639","AR_boatLaunch_20200731_12:44_covidCreel.Instantaneous",20200731,"AR","boatLaunch","12:44","AR_boatLaunch","covidCreel.Instantaneous",NA,1,1,0,0,0,0,0,0,"AT","LZ",1,1
"640","BY_boatLaunch_20200731_12:48_covidCreel.Instantaneous",20200731,"BY","boatLaunch","12:48","BY_boatLaunch","covidCreel.Instantaneous",NA,0,0,1,0,0,0,0,0,"AT","LZ",1,1
"641","JS_boatLaunch_20200731_12:52_covidCreel.Instantaneous",20200731,"JS","boatLaunch","12:52","JS_boatLaunch","covidCreel.Instantaneous",NA,0,0,0,0,0,0,0,0,"AT","LZ",0,0
"642","LC_boatLaunch_20200806_11:50_covidCreel.Instantaneous",20200806,"LC","boatLaunch","11:50","LC_boatLaunch","covidCreel.Instantaneous","one boat trailer was municipal plate",2,1,0,0,0,0,0,0,"AT","SL",1,1
"643","BH_boatLaunch_20200806_12:30_covidCreel.Instantaneous",20200806,"BH","boatLaunch","12:30","BH_boatLaunch","covidCreel.Instantaneous",NA,0,0,1,1,0,0,0,0,"AT","SL",2,2
"644","LL_boatLaunch_20200806_12:50_covidCreel.Instantaneous",20200806,"LL","boatLaunch","12:50","LL_boatLaunch","covidCreel.Instantaneous",NA,0,0,0,0,0,0,0,0,"AT","SL",0,0
"645","OB_boatLaunch_20200806_13:25_covidCreel.Instantaneous",20200806,"OB","boatLaunch","13:25","OB_boatLaunch","covidCreel.Instantaneous","construction on road restricting access to launch for the day",0,0,1,0,0,0,0,0,"AT","SL",0,0
"646","WC_boatLaunch_20200806_13:45_covidCreel.Instantaneous",20200806,"WC","boatLaunch","13:45","WC_boatLaunch","covidCreel.Instantaneous",NA,2,1,1,1,0,0,0,0,"AT","SL",3,3
"647","ID_boatLaunch_20200806_14:35_covidCreel.Instantaneous",20200806,"ID","boatLaunch","14:35","ID_boatLaunch","covidCreel.Instantaneous",NA,0,0,0,0,0,0,0,0,"AT","SL",0,0
"648","BK_boatLaunch_20200806_14:55_covidCreel.Instantaneous",20200806,"BK","boatLaunch","14:55","BK_boatLaunch","covidCreel.Instantaneous",NA,3,0,3,1,0,0,0,0,"AT","SL",4,1
"649","SA_boatLaunch_20200806_15:35_covidCreel.Instantaneous",20200806,"SA","boatLaunch","15:35","SA_boatLaunch","covidCreel.Instantaneous",NA,2,1,4,0,0,0,0,0,"AT","SL",2,2
"650","AV_boatLaunch_20200806_16:00_covidCreel.Instantaneous",20200806,"AV","boatLaunch","16:00","AV_boatLaunch","covidCreel.Instantaneous",NA,1,1,0,0,1,0,0,0,"AT","SL",1,1
"651","SV_boatLaunch_20200806_16:20_covidCreel.Instantaneous",20200806,"SV","boatLaunch","16:20","SV_boatLaunch","covidCreel.Instantaneous",NA,6,6,3,0,0,0,0,0,"AT","SL",10,8
"652","DS_boatLaunch_20200806_16:45_covidCreel.Instantaneous",20200806,"DS","boatLaunch","16:45","DS_boatLaunch","covidCreel.Instantaneous",NA,0,0,2,2,0,0,0,0,"AT","SL",0,0
"653","LH_boatLaunch_20200806_17:05_covidCreel.Instantaneous",20200806,"LH","boatLaunch","17:05","LH_boatLaunch","covidCreel.Instantaneous",NA,0,0,0,0,0,0,0,0,"AT","SL",0,0
"654","PN_boatLaunch_20200806_17:15_covidCreel.Instantaneous",20200806,"PN","boatLaunch","17:15","PN_boatLaunch","covidCreel.Instantaneous",NA,0,0,6,1,0,0,0,0,"AT","SL",2,2
"655","HT_boatLaunch_20200806_18:00_covidCreel.Instantaneous",20200806,"HT","boatLaunch","18:00","HT_boatLaunch","covidCreel.Instantaneous",NA,0,0,0,0,0,0,0,0,"AT","SL",0,0
"656","LT_boatLaunch_20200804_11:30_covidCreel.Instantaneous",20200804,"LT","boatLaunch","11:30","LT_boatLaunch","covidCreel.Instantaneous",NA,0,0,0,0,0,0,0,0,"AT","SB",0,0
"657","LV_boatLaunch_20200804_11:50_covidCreel.Instantaneous",20200804,"LV","boatLaunch","11:50","LV_boatLaunch","covidCreel.Instantaneous",NA,2,1,1,1,0,0,0,0,"AT","SB",5,4
"658","ER_boatLaunch_20200804_12:10_covidCreel.Instantaneous",20200804,"ER","boatLaunch","12:10","ER_boatLaunch","covidCreel.Instantaneous",NA,0,0,0,0,0,0,0,0,"AT","SB",0,0
"659","AR_boatLaunch_20200804_12:20_covidCreel.Instantaneous",20200804,"AR","boatLaunch","12:20","AR_boatLaunch","covidCreel.Instantaneous",NA,0,0,0,0,0,0,0,0,"AT","SB",2,2
"660","BY_boatLaunch_20200804_12:25_covidCreel.Instantaneous",20200804,"BY","boatLaunch","12:25","BY_boatLaunch","covidCreel.Instantaneous",NA,0,0,0,0,0,0,0,0,"AT","SB",0,0
"661","JS_boatLaunch_20200804_12:30_covidCreel.Instantaneous",20200804,"JS","boatLaunch","12:30","JS_boatLaunch","covidCreel.Instantaneous",NA,1,1,0,0,0,0,0,0,"AT","SB",0,0
"662","WS_boatLaunch_20200804_13:00_covidCreel.Instantaneous",20200804,"WS","boatLaunch","13:00","WS_boatLaunch","covidCreel.Instantaneous",NA,2,1,2,2,0,0,0,0,"AT","SB",1,1
"663","TO_boatLaunch_20200804_13:45_covidCreel.Instantaneous",20200804,"TO","boatLaunch","13:45","TO_boatLaunch","covidCreel.Instantaneous",NA,0,0,0,0,0,0,0,0,"AT","SB",0,0
"664","LR_boatLaunch_20200804_13:56_covidCreel.Instantaneous",20200804,"LR","boatLaunch","13:56","LR_boatLaunch","covidCreel.Instantaneous",NA,0,0,0,0,0,0,0,0,"AT","SB",0,0
"665","AQ_boatLaunch_20200804_14:20_covidCreel.Instantaneous",20200804,"AQ","boatLaunch","14:20","AQ_boatLaunch","covidCreel.Instantaneous",NA,3,3,3,3,0,0,0,0,"AT","SB",2,2
"666","WB_boatLaunch_20200804_14:40_covidCreel.Instantaneous",20200804,"WB","boatLaunch","14:40","WB_boatLaunch","covidCreel.Instantaneous",NA,0,0,0,0,0,0,0,0,"AT","SB",0,0
"667","LE_boatLaunch_20200804_14:55_covidCreel.Instantaneous",20200804,"LE","boatLaunch","14:55","LE_boatLaunch","covidCreel.Instantaneous",NA,0,0,1,0,0,0,0,0,"AT","SB",0,0
"668","IV_boatLaunch_20200804_15:08_covidCreel.Instantaneous",20200804,"IV","boatLaunch","15:08","IV_boatLaunch","covidCreel.Instantaneous",NA,0,0,2,1,0,0,0,0,"AT","SB",5,5
"669","PT_boatLaunch_20200804_15:20_covidCreel.Instantaneous",20200804,"PT","boatLaunch","15:20","PT_boatLaunch","covidCreel.Instantaneous",NA,1,1,1,0,0,0,0,0,"AT","SB",1,1
"670","CA_boatLaunch_20200804_16:00_covidCreel.Instantaneous",20200804,"CA","boatLaunch","16:00","CA_boatLaunch","covidCreel.Instantaneous",NA,0,0,0,0,0,0,0,0,"AT","SB",0,0
"671","DY_boatLaunch_20200804_16:30_covidCreel.Instantaneous",20200804,"DY","boatLaunch","16:30","DY_boatLaunch","covidCreel.Instantaneous",NA,1,1,0,0,3,0,0,0,"AT","SB",0,0
"672","UG_boatLaunch_20200804_16:35_covidCreel.Instantaneous",20200804,"UG","boatLaunch","16:35","UG_boatLaunch","covidCreel.Instantaneous",NA,0,0,0,3,0,0,0,0,"AT","SB",6,6
"673","SE_boatLaunch_20200804_16:42_covidCreel.Instantaneous",20200804,"SE","boatLaunch","16:42","SE_boatLaunch","covidCreel.Instantaneous",NA,0,0,0,0,0,0,0,0,"AT","SB",0,0
"674","NH_boatLaunch_20200804_16:50_covidCreel.Instantaneous",20200804,"NH","boatLaunch","16:50","NH_boatLaunch","covidCreel.Instantaneous",NA,0,0,0,0,0,0,0,0,"AT","SB",0,0
"675","WN_boatLaunch_20200804_17:00_covidCreel.Instantaneous",20200804,"WN","boatLaunch","17:00","WN_boatLaunch","covidCreel.Instantaneous",NA,0,0,0,0,0,0,0,0,"AT","SB",0,0
"676","LC_boatLaunch_20200804_17:17_covidCreel.Instantaneous",20200804,"LC","boatLaunch","17:17","LC_boatLaunch","covidCreel.Instantaneous",NA,0,0,0,0,0,0,0,0,"AT","SB",0,0
"677","BH_boatLaunch_20200804_18:00_covidCreel.Instantaneous",20200804,"BH","boatLaunch","18:00","BH_boatLaunch","covidCreel.Instantaneous",NA,0,0,0,0,0,0,0,0,"AT","SB",0,0
